Precinct_Name,Split_Name,precinct_splitId,Reg_voters,Ballots,Reporting,Contest_id,Contest_title,Contest_party,Choice_id,Candidate_name,Choice_party,Candidate_Type,Absentee_votes,Early_votes,Election_Votes
51-05,,242,4501,1685,1,65,"State Representative, Dist 51",,137,"(R) WOLFGRAMM, Maka",REP,C,0,0,445
51-05,,242,4501,1685,1,66,Special 5th Departmental School District Seat Vacancy (Leeward),,138,"AROLA, James",,C,0,0,208
51-05,,242,4501,1685,1,66,Special 5th Departmental School District Seat Vacancy (Leeward),,139,"KURSHALS, Maralyn A.",,C,0,0,342
51-05,,242,4501,1685,1,66,Special 5th Departmental School District Seat Vacancy (Leeward),,140,"O'NEAL, David",,C,0,0,364
51-05,,242,4501,1685,1,67,6th Departmental School District Seat (Windward),,141,"FREITAS, Valzey",,C,0,0,424
51-05,,242,4501,1685,1,67,6th Departmental School District Seat (Windward),,142,"PENEBACKER, John R.",,C,0,0,793
51-05,,242,4501,1685,1,68,No Departmental School District Residency,,143,"BAILEY, Melanie",,C,0,0,563
51-05,,242,4501,1685,1,68,No Departmental School District Residency,,144,"IWAMOTO, Kim Coco",,C,0,0,573
51-05,,242,4501,1685,1,68,No Departmental School District Residency,,145,"TAKABAYASHI, Roger Kiyoshi",,C,0,0,279
51-05,,242,4501,1685,1,68,No Departmental School District Residency,,146,"YAMANE, Brian Y.",,C,0,0,352
51-05,,242,4501,1685,1,68,No Departmental School District Residency,,147,"YEE, Randall M.L.",,C,0,0,438
51-05,,242,4501,1685,1,68,No Departmental School District Residency,,148,"YOUNG, Pamela",,C,0,0,749
51-05,,242,4501,1685,1,70,"""At Large"" Trustee",,151,"AKANA, Rowena M. N.",,C,0,0,608
51-05,,242,4501,1685,1,70,"""At Large"" Trustee",,152,"HOPKINS, Kama",,C,0,0,246
51-05,,242,4501,1685,1,70,"""At Large"" Trustee",,153,"KALIMA, Leona Mapuana",,C,0,0,298
51-05,,242,4501,1685,1,70,"""At Large"" Trustee",,154,"LEWIS, Joseph Kuhio",,C,0,0,176
51-05,,242,4501,1685,1,70,"""At Large"" Trustee",,155,"MAKEKAU, Kealii J.",,C,0,0,223
51-05,,242,4501,1685,1,70,"""At Large"" Trustee",,156,"MEYERS, William (Willy)",,C,0,0,178
51-05,,242,4501,1685,1,70,"""At Large"" Trustee",,157,"ODEGAARD, Michael Malulani",,C,0,0,97
51-05,,242,4501,1685,1,70,"""At Large"" Trustee",,158,"STENDER, Oswald (Oz)",,C,0,0,593
51-05,,242,4501,1685,1,70,"""At Large"" Trustee",,159,"WAIHEE, John IV",,C,0,0,423
51-05,,242,4501,1685,1,71,Oahu Resident Trustee,,160,"APO, Peter",,C,0,0,407
51-05,,242,4501,1685,1,71,Oahu Resident Trustee,,161,"BURKE, Jackie Kahookele",,C,0,0,250
51-05,,242,4501,1685,1,71,Oahu Resident Trustee,,162,"HEEN, Walter Meheula",,C,0,0,386
51-05,,242,4501,1685,1,72,Maui Resident Trustee,,163,"MOSSMAN, Boyd Poki",,C,0,0,640
51-05,,242,4501,1685,1,90,CON AMEND: Relating to the Board of Education,,207,NO,,C,0,0,626
51-05,,242,4501,1685,1,90,CON AMEND: Relating to the Board of Education,,208,YES,,C,0,0,995
51-05,,242,4501,1685,1,91,CON AMEND: Relating to the Tax Rebate Requirement,,209,NO,,C,0,0,610
51-05,,242,4501,1685,1,91,CON AMEND: Relating to the Tax Rebate Requirement,,210,YES,,C,0,0,945
51-05,,242,4501,1685,1,114,HONOLULU: Creation of a Public Transit Authority,,255,NO,,C,0,0,573
51-05,,242,4501,1685,1,114,HONOLULU: Creation of a Public Transit Authority,,256,YES,,C,0,0,987
51-05,,242,4501,1685,1,115,HONOLULU: Conflicts of Interests of City Officers,,257,NO,,C,0,0,349
51-05,,242,4501,1685,1,115,HONOLULU: Conflicts of Interests of City Officers,,258,YES,,C,0,0,1163
51-05,,242,4501,1685,1,116,HONOLULU: Liquor Commission and Civil Service Exemptions,,259,NO,,C,0,0,328
51-05,,242,4501,1685,1,116,HONOLULU: Liquor Commission and Civil Service Exemptions,,260,YES,,C,0,0,1188
51-05,,242,4501,1685,1,117,HONOLULU: Ordinances by Initiative Power and other Conforming Amendments,,261,NO,,C,0,0,357
51-05,,242,4501,1685,1,117,HONOLULU: Ordinances by Initiative Power and other Conforming Amendments,,262,YES,,C,0,0,1040
51-05,,242,4501,1685,1,118,HONOLULU: Disposal of Personal Property and other Conforming Amendments,,263,NO,,C,0,0,335
51-05,,242,4501,1685,1,118,HONOLULU: Disposal of Personal Property and other Conforming Amendments,,264,YES,,C,0,0,1079
51-05,,242,4501,1685,1,119,HONOLULU: Creation of an Office of Housing,,265,NO,,C,0,0,700
51-05,,242,4501,1685,1,119,HONOLULU: Creation of an Office of Housing,,266,YES,,C,0,0,795
AB-01,,243,0,734,0,1,US Senator,,1,"(G) BREWER, Jim",GRE,C,6,6,0
AB-01,,243,0,734,0,1,US Senator,,2,"(R) CAVASSO, Cam",REP,C,77,53,0
AB-01,,243,0,734,0,1,US Senator,,3,"(D) INOUYE, Daniel K.",DEM,C,225,334,0
AB-01,,243,0,734,0,1,US Senator,,4,"(N) JARRETT, Jeff",NPP,C,3,3,0
AB-01,,243,0,734,0,1,US Senator,,5,"(L) MALLAN, Lloyd Jeffrey",LIB,C,2,2,0
AB-01,,243,0,734,0,3,"US Representative, Dist 2",,8,"(L) BROCK, Pat",LIB,C,2,2,0
AB-01,,243,0,734,0,3,"US Representative, Dist 2",,9,"(D) HIRONO, Mazie",DEM,C,216,328,0
AB-01,,243,0,734,0,3,"US Representative, Dist 2",,10,"(N) VON SONN, Andrew Vsevolod",NPP,C,3,0,0
AB-01,,243,0,734,0,3,"US Representative, Dist 2",,11,"(R) WILLOUGHBY, John W.",REP,C,84,54,0
AB-01,,243,0,734,0,4,Governor and Lieutenant Governor,,12,(D) ABERCROMBIE / SCHATZ,DEM,C,188,268,0
AB-01,,243,0,734,0,4,Governor and Lieutenant Governor,,13,(R) AIONA / FINNEGAN,REP,C,132,137,0
AB-01,,243,0,734,0,4,Governor and Lieutenant Governor,,14,(F) CUNNINGHAM / SPENCE,FRE,C,1,0,0
AB-01,,243,0,734,0,4,Governor and Lieutenant Governor,,15,(N) POLLARD / KAMA,NPP,C,0,0,0
AB-01,,243,0,734,0,19,"State Representative, Dist 1",,44,"(R) D'ALMEIDA, Eric Paul",REP,C,90,47,0
AB-01,,243,0,734,0,19,"State Representative, Dist 1",,45,"(D) NAKASHIMA, Mark M.",DEM,C,207,336,0
AB-01,,243,0,734,0,69,2nd Departmental School Board Seat (Maui),,149,"HART, R. Ray",,C,64,89,0
AB-01,,243,0,734,0,69,2nd Departmental School Board Seat (Maui),,150,"ROCHA-WILSON, Leona",,C,123,186,0
AB-01,,243,0,734,0,70,"""At Large"" Trustee",,151,"AKANA, Rowena M. N.",,C,109,196,0
AB-01,,243,0,734,0,70,"""At Large"" Trustee",,152,"HOPKINS, Kama",,C,56,42,0
AB-01,,243,0,734,0,70,"""At Large"" Trustee",,153,"KALIMA, Leona Mapuana",,C,47,89,0
AB-01,,243,0,734,0,70,"""At Large"" Trustee",,154,"LEWIS, Joseph Kuhio",,C,36,52,0
AB-01,,243,0,734,0,70,"""At Large"" Trustee",,155,"MAKEKAU, Kealii J.",,C,41,49,0
AB-01,,243,0,734,0,70,"""At Large"" Trustee",,156,"MEYERS, William (Willy)",,C,29,46,0
AB-01,,243,0,734,0,70,"""At Large"" Trustee",,157,"ODEGAARD, Michael Malulani",,C,24,15,0
AB-01,,243,0,734,0,70,"""At Large"" Trustee",,158,"STENDER, Oswald (Oz)",,C,89,97,0
AB-01,,243,0,734,0,70,"""At Large"" Trustee",,159,"WAIHEE, John IV",,C,97,174,0
AB-01,,243,0,734,0,71,Oahu Resident Trustee,,160,"APO, Peter",,C,69,101,0
AB-01,,243,0,734,0,71,Oahu Resident Trustee,,161,"BURKE, Jackie Kahookele",,C,30,58,0
AB-01,,243,0,734,0,71,Oahu Resident Trustee,,162,"HEEN, Walter Meheula",,C,55,72,0
AB-01,,243,0,734,0,72,Maui Resident Trustee,,163,"MOSSMAN, Boyd Poki",,C,122,192,0
AB-01,,243,0,734,0,90,CON AMEND: Relating to the Board of Education,,207,NO,,C,151,154,0
AB-01,,243,0,734,0,90,CON AMEND: Relating to the Board of Education,,208,YES,,C,149,240,0
AB-01,,243,0,734,0,91,CON AMEND: Relating to the Tax Rebate Requirement,,209,NO,,C,118,99,0
AB-01,,243,0,734,0,91,CON AMEND: Relating to the Tax Rebate Requirement,,210,YES,,C,177,279,0
AB-01,,243,0,734,0,92,HAWAII: Establishment of an Open Space Fund,,211,NO,,C,117,107,0
AB-01,,243,0,734,0,92,HAWAII: Establishment of an Open Space Fund,,212,YES,,C,176,261,0
AB-01,,243,0,734,0,93,HAWAII: Recall,,213,NO,,C,131,124,0
AB-01,,243,0,734,0,93,HAWAII: Recall,,214,YES,,C,152,231,0
AB-01,,243,0,734,0,94,HAWAII: Charter Amendment Petitions,,215,NO,,C,131,136,0
AB-01,,243,0,734,0,94,HAWAII: Charter Amendment Petitions,,216,YES,,C,149,214,0
AB-01,,243,0,734,0,95,HAWAII: Civil Service Laws,,217,NO,,C,125,162,0
AB-01,,243,0,734,0,95,HAWAII: Civil Service Laws,,218,YES,,C,122,163,0
AB-01,,243,0,734,0,96,HAWAII: Reapportionment Commission,,219,NO,,C,71,87,0
AB-01,,243,0,734,0,96,HAWAII: Reapportionment Commission,,220,YES,,C,206,248,0
AB-01,,243,0,734,0,97,HAWAII: Preservation of Natural and Cultural Resources,,221,NO,,C,73,66,0
AB-01,,243,0,734,0,97,HAWAII: Preservation of Natural and Cultural Resources,,222,YES,,C,219,297,0
AB-01,,243,0,734,0,98,"HAWAII: Grammar, Spelling, and Formatting of the Charter",,223,NO,,C,55,57,0
AB-01,,243,0,734,0,98,"HAWAII: Grammar, Spelling, and Formatting of the Charter",,224,YES,,C,237,297,0
AB-01,,243,0,734,0,99,HAWAII: Department of Water Supply,,225,NO,,C,103,102,0
AB-01,,243,0,734,0,99,HAWAII: Department of Water Supply,,226,YES,,C,178,259,0
AB-01,,243,0,734,0,100,HAWAII: Data Systems,,227,NO,,C,85,106,0
AB-01,,243,0,734,0,100,HAWAII: Data Systems,,228,YES,,C,196,240,0
AB-01,,243,0,734,0,101,HAWAII: Fire Department,,229,NO,,C,77,86,0
AB-01,,243,0,734,0,101,HAWAII: Fire Department,,230,YES,,C,207,267,0
AB-01,,243,0,734,0,102,HAWAII: Duties of the Director of Environmental Management,,231,NO,,C,118,131,0
AB-01,,243,0,734,0,102,HAWAII: Duties of the Director of Environmental Management,,232,YES,,C,169,227,0
AB-01,,243,0,734,0,103,HAWAII: Qualifications of the Director of Environmental Management,,233,NO,,C,56,75,0
AB-01,,243,0,734,0,103,HAWAII: Qualifications of the Director of Environmental Management,,234,YES,,C,240,287,0
AB-01,,243,0,734,0,104,HAWAII: Duties of the Prosecuting Attorney,,235,NO,,C,102,89,0
AB-01,,243,0,734,0,104,HAWAII: Duties of the Prosecuting Attorney,,236,YES,,C,188,267,0
AB-01,,243,0,734,0,105,HAWAII: Terms of Merit Appeals Board Membership,,237,NO,,C,63,78,0
AB-01,,243,0,734,0,105,HAWAII: Terms of Merit Appeals Board Membership,,238,YES,,C,219,274,0
AB-01,,243,0,734,0,106,HAWAII: Removal of Directors Serving under Commissions,,239,NO,,C,55,72,0
AB-01,,243,0,734,0,106,HAWAII: Removal of Directors Serving under Commissions,,240,YES,,C,237,274,0
AB-01,,243,0,734,0,107,HAWAII: Appointment of Charter Commission Members,,241,NO,,C,82,72,0
AB-01,,243,0,734,0,107,HAWAII: Appointment of Charter Commission Members,,242,YES,,C,192,263,0
AB-01,,243,0,734,0,108,HAWAII: Membership on Boards and Commissions,,243,NO,,C,149,138,0
AB-01,,243,0,734,0,108,HAWAII: Membership on Boards and Commissions,,244,YES,,C,134,203,0
AB-01,,243,0,734,0,109,HAWAII: Electronic Posting of Special Meeting Notices,,245,NO,,C,43,53,0
AB-01,,243,0,734,0,109,HAWAII: Electronic Posting of Special Meeting Notices,,246,YES,,C,249,304,0
AB-01,,243,0,734,0,110,HAWAII: Publication of Notices via an Electronic Medium,,247,NO,,C,68,66,0
AB-01,,243,0,734,0,110,HAWAII: Publication of Notices via an Electronic Medium,,248,YES,,C,215,286,0
AB-02,,244,0,102,0,1,US Senator,,1,"(G) BREWER, Jim",GRE,C,0,3,0
AB-02,,244,0,102,0,1,US Senator,,2,"(R) CAVASSO, Cam",REP,C,12,15,0
AB-02,,244,0,102,0,1,US Senator,,3,"(D) INOUYE, Daniel K.",DEM,C,41,25,0
AB-02,,244,0,102,0,1,US Senator,,4,"(N) JARRETT, Jeff",NPP,C,0,1,0
AB-02,,244,0,102,0,1,US Senator,,5,"(L) MALLAN, Lloyd Jeffrey",LIB,C,0,3,0
AB-02,,244,0,102,0,3,"US Representative, Dist 2",,8,"(L) BROCK, Pat",LIB,C,0,0,0
AB-02,,244,0,102,0,3,"US Representative, Dist 2",,9,"(D) HIRONO, Mazie",DEM,C,36,23,0
AB-02,,244,0,102,0,3,"US Representative, Dist 2",,10,"(N) VON SONN, Andrew Vsevolod",NPP,C,0,0,0
AB-02,,244,0,102,0,3,"US Representative, Dist 2",,11,"(R) WILLOUGHBY, John W.",REP,C,16,21,0
AB-02,,244,0,102,0,4,Governor and Lieutenant Governor,,12,(D) ABERCROMBIE / SCHATZ,DEM,C,26,26,0
AB-02,,244,0,102,0,4,Governor and Lieutenant Governor,,13,(R) AIONA / FINNEGAN,REP,C,26,23,0
AB-02,,244,0,102,0,4,Governor and Lieutenant Governor,,14,(F) CUNNINGHAM / SPENCE,FRE,C,0,0,0
AB-02,,244,0,102,0,4,Governor and Lieutenant Governor,,15,(N) POLLARD / KAMA,NPP,C,1,0,0
AB-02,,244,0,102,0,19,"State Representative, Dist 1",,44,"(R) D'ALMEIDA, Eric Paul",REP,C,18,22,0
AB-02,,244,0,102,0,19,"State Representative, Dist 1",,45,"(D) NAKASHIMA, Mark M.",DEM,C,32,22,0
AB-02,,244,0,102,0,69,2nd Departmental School Board Seat (Maui),,149,"HART, R. Ray",,C,10,8,0
AB-02,,244,0,102,0,69,2nd Departmental School Board Seat (Maui),,150,"ROCHA-WILSON, Leona",,C,19,29,0
AB-02,,244,0,102,0,70,"""At Large"" Trustee",,151,"AKANA, Rowena M. N.",,C,16,22,0
AB-02,,244,0,102,0,70,"""At Large"" Trustee",,152,"HOPKINS, Kama",,C,5,3,0
AB-02,,244,0,102,0,70,"""At Large"" Trustee",,153,"KALIMA, Leona Mapuana",,C,16,13,0
AB-02,,244,0,102,0,70,"""At Large"" Trustee",,154,"LEWIS, Joseph Kuhio",,C,4,3,0
AB-02,,244,0,102,0,70,"""At Large"" Trustee",,155,"MAKEKAU, Kealii J.",,C,7,9,0
AB-02,,244,0,102,0,70,"""At Large"" Trustee",,156,"MEYERS, William (Willy)",,C,4,8,0
AB-02,,244,0,102,0,70,"""At Large"" Trustee",,157,"ODEGAARD, Michael Malulani",,C,4,3,0
AB-02,,244,0,102,0,70,"""At Large"" Trustee",,158,"STENDER, Oswald (Oz)",,C,18,9,0
AB-02,,244,0,102,0,70,"""At Large"" Trustee",,159,"WAIHEE, John IV",,C,15,15,0
AB-02,,244,0,102,0,71,Oahu Resident Trustee,,160,"APO, Peter",,C,9,9,0
AB-02,,244,0,102,0,71,Oahu Resident Trustee,,161,"BURKE, Jackie Kahookele",,C,4,11,0
AB-02,,244,0,102,0,71,Oahu Resident Trustee,,162,"HEEN, Walter Meheula",,C,12,7,0
AB-02,,244,0,102,0,72,Maui Resident Trustee,,163,"MOSSMAN, Boyd Poki",,C,24,22,0
AB-02,,244,0,102,0,90,CON AMEND: Relating to the Board of Education,,207,NO,,C,30,18,0
AB-02,,244,0,102,0,90,CON AMEND: Relating to the Board of Education,,208,YES,,C,18,29,0
AB-02,,244,0,102,0,91,CON AMEND: Relating to the Tax Rebate Requirement,,209,NO,,C,23,13,0
AB-02,,244,0,102,0,91,CON AMEND: Relating to the Tax Rebate Requirement,,210,YES,,C,24,33,0
AB-02,,244,0,102,0,92,HAWAII: Establishment of an Open Space Fund,,211,NO,,C,22,20,0
AB-02,,244,0,102,0,92,HAWAII: Establishment of an Open Space Fund,,212,YES,,C,21,21,0
AB-02,,244,0,102,0,93,HAWAII: Recall,,213,NO,,C,23,21,0
AB-02,,244,0,102,0,93,HAWAII: Recall,,214,YES,,C,19,21,0
AB-02,,244,0,102,0,94,HAWAII: Charter Amendment Petitions,,215,NO,,C,23,21,0
AB-02,,244,0,102,0,94,HAWAII: Charter Amendment Petitions,,216,YES,,C,18,18,0
AB-02,,244,0,102,0,95,HAWAII: Civil Service Laws,,217,NO,,C,21,25,0
AB-02,,244,0,102,0,95,HAWAII: Civil Service Laws,,218,YES,,C,20,14,0
AB-02,,244,0,102,0,96,HAWAII: Reapportionment Commission,,219,NO,,C,13,17,0
AB-02,,244,0,102,0,96,HAWAII: Reapportionment Commission,,220,YES,,C,29,21,0
AB-02,,244,0,102,0,97,HAWAII: Preservation of Natural and Cultural Resources,,221,NO,,C,15,15,0
AB-02,,244,0,102,0,97,HAWAII: Preservation of Natural and Cultural Resources,,222,YES,,C,27,25,0
AB-02,,244,0,102,0,98,"HAWAII: Grammar, Spelling, and Formatting of the Charter",,223,NO,,C,6,10,0
AB-02,,244,0,102,0,98,"HAWAII: Grammar, Spelling, and Formatting of the Charter",,224,YES,,C,37,35,0
AB-02,,244,0,102,0,99,HAWAII: Department of Water Supply,,225,NO,,C,12,17,0
AB-02,,244,0,102,0,99,HAWAII: Department of Water Supply,,226,YES,,C,30,24,0
AB-02,,244,0,102,0,100,HAWAII: Data Systems,,227,NO,,C,11,14,0
AB-02,,244,0,102,0,100,HAWAII: Data Systems,,228,YES,,C,31,26,0
AB-02,,244,0,102,0,101,HAWAII: Fire Department,,229,NO,,C,8,17,0
AB-02,,244,0,102,0,101,HAWAII: Fire Department,,230,YES,,C,34,23,0
AB-02,,244,0,102,0,102,HAWAII: Duties of the Director of Environmental Management,,231,NO,,C,15,18,0
AB-02,,244,0,102,0,102,HAWAII: Duties of the Director of Environmental Management,,232,YES,,C,29,19,0
AB-02,,244,0,102,0,103,HAWAII: Qualifications of the Director of Environmental Management,,233,NO,,C,13,9,0
AB-02,,244,0,102,0,103,HAWAII: Qualifications of the Director of Environmental Management,,234,YES,,C,30,31,0
AB-02,,244,0,102,0,104,HAWAII: Duties of the Prosecuting Attorney,,235,NO,,C,8,13,0
AB-02,,244,0,102,0,104,HAWAII: Duties of the Prosecuting Attorney,,236,YES,,C,34,27,0
AB-02,,244,0,102,0,105,HAWAII: Terms of Merit Appeals Board Membership,,237,NO,,C,9,11,0
AB-02,,244,0,102,0,105,HAWAII: Terms of Merit Appeals Board Membership,,238,YES,,C,34,28,0
AB-02,,244,0,102,0,106,HAWAII: Removal of Directors Serving under Commissions,,239,NO,,C,8,10,0
AB-02,,244,0,102,0,106,HAWAII: Removal of Directors Serving under Commissions,,240,YES,,C,34,30,0
AB-02,,244,0,102,0,107,HAWAII: Appointment of Charter Commission Members,,241,NO,,C,16,14,0
AB-02,,244,0,102,0,107,HAWAII: Appointment of Charter Commission Members,,242,YES,,C,24,22,0
AB-02,,244,0,102,0,108,HAWAII: Membership on Boards and Commissions,,243,NO,,C,18,18,0
AB-02,,244,0,102,0,108,HAWAII: Membership on Boards and Commissions,,244,YES,,C,23,21,0
AB-02,,244,0,102,0,109,HAWAII: Electronic Posting of Special Meeting Notices,,245,NO,,C,7,5,0
AB-02,,244,0,102,0,109,HAWAII: Electronic Posting of Special Meeting Notices,,246,YES,,C,35,35,0
AB-02,,244,0,102,0,110,HAWAII: Publication of Notices via an Electronic Medium,,247,NO,,C,11,8,0
AB-02,,244,0,102,0,110,HAWAII: Publication of Notices via an Electronic Medium,,248,YES,,C,31,34,0
AB-03,,245,0,1810,0,1,US Senator,,1,"(G) BREWER, Jim",GRE,C,19,17,0
AB-03,,245,0,1810,0,1,US Senator,,2,"(R) CAVASSO, Cam",REP,C,179,127,0
AB-03,,245,0,1810,0,1,US Senator,,3,"(D) INOUYE, Daniel K.",DEM,C,861,510,0
AB-03,,245,0,1810,0,1,US Senator,,4,"(N) JARRETT, Jeff",NPP,C,9,3,0
AB-03,,245,0,1810,0,1,US Senator,,5,"(L) MALLAN, Lloyd Jeffrey",LIB,C,5,9,0
AB-03,,245,0,1810,0,3,"US Representative, Dist 2",,8,"(L) BROCK, Pat",LIB,C,10,12,0
AB-03,,245,0,1810,0,3,"US Representative, Dist 2",,9,"(D) HIRONO, Mazie",DEM,C,836,495,0
AB-03,,245,0,1810,0,3,"US Representative, Dist 2",,10,"(N) VON SONN, Andrew Vsevolod",NPP,C,9,5,0
AB-03,,245,0,1810,0,3,"US Representative, Dist 2",,11,"(R) WILLOUGHBY, John W.",REP,C,187,135,0
AB-03,,245,0,1810,0,4,Governor and Lieutenant Governor,,12,(D) ABERCROMBIE / SCHATZ,DEM,C,735,442,0
AB-03,,245,0,1810,0,4,Governor and Lieutenant Governor,,13,(R) AIONA / FINNEGAN,REP,C,347,236,0
AB-03,,245,0,1810,0,4,Governor and Lieutenant Governor,,14,(F) CUNNINGHAM / SPENCE,FRE,C,5,2,0
AB-03,,245,0,1810,0,4,Governor and Lieutenant Governor,,15,(N) POLLARD / KAMA,NPP,C,8,1,0
AB-03,,245,0,1810,0,19,"State Representative, Dist 1",,44,"(R) D'ALMEIDA, Eric Paul",REP,C,185,153,0
AB-03,,245,0,1810,0,19,"State Representative, Dist 1",,45,"(D) NAKASHIMA, Mark M.",DEM,C,862,491,0
AB-03,,245,0,1810,0,69,2nd Departmental School Board Seat (Maui),,149,"HART, R. Ray",,C,223,186,0
AB-03,,245,0,1810,0,69,2nd Departmental School Board Seat (Maui),,150,"ROCHA-WILSON, Leona",,C,453,282,0
AB-03,,245,0,1810,0,70,"""At Large"" Trustee",,151,"AKANA, Rowena M. N.",,C,427,261,0
AB-03,,245,0,1810,0,70,"""At Large"" Trustee",,152,"HOPKINS, Kama",,C,115,85,0
AB-03,,245,0,1810,0,70,"""At Large"" Trustee",,153,"KALIMA, Leona Mapuana",,C,232,123,0
AB-03,,245,0,1810,0,70,"""At Large"" Trustee",,154,"LEWIS, Joseph Kuhio",,C,86,64,0
AB-03,,245,0,1810,0,70,"""At Large"" Trustee",,155,"MAKEKAU, Kealii J.",,C,129,79,0
AB-03,,245,0,1810,0,70,"""At Large"" Trustee",,156,"MEYERS, William (Willy)",,C,158,84,0
AB-03,,245,0,1810,0,70,"""At Large"" Trustee",,157,"ODEGAARD, Michael Malulani",,C,48,22,0
AB-03,,245,0,1810,0,70,"""At Large"" Trustee",,158,"STENDER, Oswald (Oz)",,C,239,187,0
AB-03,,245,0,1810,0,70,"""At Large"" Trustee",,159,"WAIHEE, John IV",,C,445,268,0
AB-03,,245,0,1810,0,71,Oahu Resident Trustee,,160,"APO, Peter",,C,218,147,0
AB-03,,245,0,1810,0,71,Oahu Resident Trustee,,161,"BURKE, Jackie Kahookele",,C,153,100,0
AB-03,,245,0,1810,0,71,Oahu Resident Trustee,,162,"HEEN, Walter Meheula",,C,200,120,0
AB-03,,245,0,1810,0,72,Maui Resident Trustee,,163,"MOSSMAN, Boyd Poki",,C,479,288,0
AB-03,,245,0,1810,0,90,CON AMEND: Relating to the Board of Education,,207,NO,,C,457,246,0
AB-03,,245,0,1810,0,90,CON AMEND: Relating to the Board of Education,,208,YES,,C,575,419,0
AB-03,,245,0,1810,0,91,CON AMEND: Relating to the Tax Rebate Requirement,,209,NO,,C,287,201,0
AB-03,,245,0,1810,0,91,CON AMEND: Relating to the Tax Rebate Requirement,,210,YES,,C,692,443,0
AB-03,,245,0,1810,0,92,HAWAII: Establishment of an Open Space Fund,,211,NO,,C,414,223,0
AB-03,,245,0,1810,0,92,HAWAII: Establishment of an Open Space Fund,,212,YES,,C,522,376,0
AB-03,,245,0,1810,0,93,HAWAII: Recall,,213,NO,,C,414,248,0
AB-03,,245,0,1810,0,93,HAWAII: Recall,,214,YES,,C,479,335,0
AB-03,,245,0,1810,0,94,HAWAII: Charter Amendment Petitions,,215,NO,,C,444,240,0
AB-03,,245,0,1810,0,94,HAWAII: Charter Amendment Petitions,,216,YES,,C,450,329,0
AB-03,,245,0,1810,0,95,HAWAII: Civil Service Laws,,217,NO,,C,428,248,0
AB-03,,245,0,1810,0,95,HAWAII: Civil Service Laws,,218,YES,,C,402,289,0
AB-03,,245,0,1810,0,96,HAWAII: Reapportionment Commission,,219,NO,,C,245,143,0
AB-03,,245,0,1810,0,96,HAWAII: Reapportionment Commission,,220,YES,,C,625,414,0
AB-03,,245,0,1810,0,97,HAWAII: Preservation of Natural and Cultural Resources,,221,NO,,C,268,137,0
AB-03,,245,0,1810,0,97,HAWAII: Preservation of Natural and Cultural Resources,,222,YES,,C,679,459,0
AB-03,,245,0,1810,0,98,"HAWAII: Grammar, Spelling, and Formatting of the Charter",,223,NO,,C,158,96,0
AB-03,,245,0,1810,0,98,"HAWAII: Grammar, Spelling, and Formatting of the Charter",,224,YES,,C,771,492,0
AB-03,,245,0,1810,0,99,HAWAII: Department of Water Supply,,225,NO,,C,290,176,0
AB-03,,245,0,1810,0,99,HAWAII: Department of Water Supply,,226,YES,,C,623,400,0
AB-03,,245,0,1810,0,100,HAWAII: Data Systems,,227,NO,,C,280,170,0
AB-03,,245,0,1810,0,100,HAWAII: Data Systems,,228,YES,,C,613,387,0
AB-03,,245,0,1810,0,101,HAWAII: Fire Department,,229,NO,,C,242,152,0
AB-03,,245,0,1810,0,101,HAWAII: Fire Department,,230,YES,,C,663,422,0
AB-03,,245,0,1810,0,102,HAWAII: Duties of the Director of Environmental Management,,231,NO,,C,345,199,0
AB-03,,245,0,1810,0,102,HAWAII: Duties of the Director of Environmental Management,,232,YES,,C,586,398,0
AB-03,,245,0,1810,0,103,HAWAII: Qualifications of the Director of Environmental Management,,233,NO,,C,194,148,0
AB-03,,245,0,1810,0,103,HAWAII: Qualifications of the Director of Environmental Management,,234,YES,,C,753,449,0
AB-03,,245,0,1810,0,104,HAWAII: Duties of the Prosecuting Attorney,,235,NO,,C,189,141,0
AB-03,,245,0,1810,0,104,HAWAII: Duties of the Prosecuting Attorney,,236,YES,,C,747,448,0
AB-03,,245,0,1810,0,105,HAWAII: Terms of Merit Appeals Board Membership,,237,NO,,C,177,111,0
AB-03,,245,0,1810,0,105,HAWAII: Terms of Merit Appeals Board Membership,,238,YES,,C,722,465,0
AB-03,,245,0,1810,0,106,HAWAII: Removal of Directors Serving under Commissions,,239,NO,,C,172,106,0
AB-03,,245,0,1810,0,106,HAWAII: Removal of Directors Serving under Commissions,,240,YES,,C,737,477,0
AB-03,,245,0,1810,0,107,HAWAII: Appointment of Charter Commission Members,,241,NO,,C,250,119,0
AB-03,,245,0,1810,0,107,HAWAII: Appointment of Charter Commission Members,,242,YES,,C,633,436,0
AB-03,,245,0,1810,0,108,HAWAII: Membership on Boards and Commissions,,243,NO,,C,363,215,0
AB-03,,245,0,1810,0,108,HAWAII: Membership on Boards and Commissions,,244,YES,,C,542,350,0
AB-03,,245,0,1810,0,109,HAWAII: Electronic Posting of Special Meeting Notices,,245,NO,,C,168,98,0
AB-03,,245,0,1810,0,109,HAWAII: Electronic Posting of Special Meeting Notices,,246,YES,,C,759,492,0
AB-03,,245,0,1810,0,110,HAWAII: Publication of Notices via an Electronic Medium,,247,NO,,C,242,111,0
AB-03,,245,0,1810,0,110,HAWAII: Publication of Notices via an Electronic Medium,,248,YES,,C,666,482,0
AB-04,,246,0,2337,0,1,US Senator,,1,"(G) BREWER, Jim",GRE,C,12,12,0
